duration,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score,gross,facenumber_in_poster,budget,title_year
140,79330,177,690,3000,963,595,322,2894,7000,0.8,4157491,0,12800000,2000
93,161858,112,289,221,12000,11000,781,26760,7000,0.64,163479795,0,34200000,1999
92,19336,34,90,11,26000,11000,1000,39518,7000,0.6599999999999999,12667,2,14000,2005
80,1138,28,30,91,191,12,5,210,7000,0.71,99851,0,2500000,2010
104,16831,98,54,144,939,875,290,2453,687,0.58,20668843,3,22000000,2008
87,67992,106,327,79,608,362,218,1770,7000,0.6599999999999999,64267897,0,5000000,2002
121,4756,22,38,91,413,282,182,1284,624,0.58,14545844,4,6500000,1988
91,2482,31,16,9,53,24,9,86,7000,0.76,287761,1,1000000,2013
97,11550,80,197,119,136,108,7,254,489,0.73,2856622,0,25000,1997
120,479453,556,696,21000,10000,349,81,10555,74000,0.77,96917897,0,40000000,2010
118,375456,310,292,43,33000,15000,7000,57426,44000,0.74,84244877,7,50000000,2011
74,27543,129,186,11,340,243,62,814,607,0.73,60507228,0,80000000,1999
83,127345,166,250,12,13000,7000,925,22813,7000,0.6799999999999999,155019340,1,80000000,2006
134,323353,491,527,521,15000,535,186,16281,65000,0.79,107100855,0,55000000,2013
110,44339,143,425,675,16000,977,968,19928,7000,0.67,6525762,2,4000000,2002
91,9427,60,79,84,1000,778,572,2691,462,0.6599999999999999,5480318,0,5000000,1998
69,61753,24,133,383,912,320,191,1833,5000,0.73,48092846,0,12500000,1988
100,5900,65,26,3,79,68,55,285,7000,0.65,129115,2,25000000,2014
88,25371,32,129,84,650,384,177,1343,7000,0.19,9109322,3,20000000,2004
90,160321,59,178,176,531,461,460,2203,7000,0.63,108360000,0,30000000,1995
100,26413,84,77,36,2000,795,439,4182,372,0.48,66941559,1,85000000,2000
123,58658,190,495,488,5000,4000,2000,12700,7000,0.64,26838389,0,57000000,2005
91,30842,70,93,48,61,46,39,222,7000,0.5900000000000001,18438149,8,40000000,2012
105,357581,111,588,13000,40000,967,658,42330,16000,0.79,56362352,0,20000000,1990
98,7228,50,53,9,11000,8000,405,20009,414,0.64,101228,4,3500000,2005
75,40651,90,209,221,11000,970,553,13125,7000,0.5599999999999999,57651794,2,33000000,2006
115,51252,111,156,11,1000,759,642,4305,621,0.5,48472213,2,45000000,2005
109,6915,31,209,148,2000,434,426,3843,599,0.73,14821531,2,6000000,1997
106,272223,187,988,357,23000,14000,4000,45327,14000,0.67,144512310,2,38000000,2001
122,88682,302,241,2000,2000,1000,1000,6161,7000,0.77,18593156,1,35000000,2008
108,340085,125,327,91,1000,869,690,3660,12000,0.78,118500000,0,40000000,1989
122,612060,488,1518,1000,2000,939,883,4738,21000,0.8099999999999999,74273505,0,25000000,2007
108,50056,172,152,79,775,614,537,3033,7000,0.63,24984868,2,15000000,2014
109,25344,111,77,7,2000,980,827,4947,7000,0.5599999999999999,22927390,0,18000000,2009
105,106755,222,173,226,22000,11000,966,35694,27000,0.6599999999999999,63910583,2,28000000,2013
130,199025,137,416,258,394,387,345,1784,7000,0.72,106635996,2,58000000,1995
90,260939,124,244,63,49000,2000,631,52970,7000,0.8,217350219,0,28000000,1992
97,123553,256,174,52,20000,315,161,20645,25000,0.73,103400692,0,145000000,2012
100,89383,232,293,91,21000,18000,407,39507,7000,0.71,5480996,0,8700000,2006
106,211296,141,428,116,22000,713,708,24938,7000,0.63,279167575,6,80000000,2004
119,2933,32,70,5,521,372,249,1883,328,0.47,7000000,0,36000000,1980
136,19832,43,98,16000,16000,281,216,16805,7000,0.5900000000000001,46700000,1,21000000,1982
130,248045,202,890,208,12000,3000,591,15972,7000,0.63,202007640,5,98000000,2001
109,13320,88,415,11,471,308,159,1069,327,0.4900000000000001,16459004,1,15000000,1999
109,361767,372,1206,91,16000,430,18,16479,17000,0.79,35286428,0,76000000,2006
104,3024,56,22,61,974,595,451,2430,7000,0.61,1346503,0,6000000,2011
92,27486,78,284,8,472,239,129,1045,7000,0.47,18843314,1,20000000,2006
177,97087,144,569,91,913,362,202,2449,11000,0.6599999999999999,27400000,3,40000000,1984
96,163665,174,169,126,18000,957,954,22436,9000,0.65,88915214,2,38000000,2009
106,15978,45,122,38,1000,1000,975,5705,15000,0.74,6420319,0,20000000,2015
88,145321,233,139,20,22000,1000,916,25354,14000,0.6599999999999999,161317423,0,95000000,2012
92,28573,159,72,91,1000,585,539,3608,7000,0.65,2926565,0,3000000,2008
118,24104,146,88,369,1000,418,295,1889,7000,0.72,2849142,1,16000000,2007
101,20275,116,151,21,420,291,161,1215,7000,0.6900000000000001,864959,0,4000000,2005
94,86347,78,191,383,4000,808,753,6017,7000,0.71,58297830,1,50000000,1997
129,40941,242,320,91,2000,826,655,4264,7000,0.64,25517500,1,25100000,2008
90,60460,87,104,91,1000,872,767,4377,14000,0.77,1752214,0,14000000,2010
102,3709,9,83,329,611,329,280,1834,7000,0.6,4239767,3,7500000,2002
141,21223,211,108,56,113,98,38,301,13000,0.71,8324748,1,35000000,2013
98,14888,76,83,48,21000,936,722,24664,747,0.4400000000000001,61112916,0,50000000,2006
165,955174,765,1193,16000,29000,11000,265,40978,199000,0.85,162804648,1,100000000,2012
107,8962,46,137,91,1000,907,685,5264,676,0.5,63231524,4,6000000,2006
125,181380,57,223,91,49000,1000,711,52201,7000,0.6900000000000001,219200000,5,25000000,1993
271,21940,22,256,33,854,702,251,2107,7000,0.77,10769960,0,25000000,1993
98,150082,415,384,11000,594,268,218,1353,36000,0.73,33404871,1,18000000,2013
128,13830,12,61,545,783,754,353,3126,680,0.61,24332324,1,40000000,1994
106,35508,118,211,23,1000,593,418,2325,7000,0.61,57887882,2,50000000,2004
95,36381,337,126,20,422,374,365,1899,11000,0.72,5997134,3,1000000,2012
115,361169,287,1624,549,3000,912,911,5732,18000,0.79,54557348,0,6500000,2004
167,2715,1,19,10,353,186,97,773,92,0.62,610991,3,1000000,2000
101,127571,247,207,189,15000,11000,7000,39822,7000,0.63,98711404,2,55000000,2010
118,24735,176,213,87,2000,1000,929,4796,16000,0.52,85911262,6,65000000,2014
109,137377,140,370,80,545,337,213,1574,7000,0.62,106807667,1,45000000,2000
118,833,6,33,91,373,266,249,1233,31,0.6900000000000001,3347439,1,7500000,2004
99,58416,160,301,309,23000,1000,577,26527,7000,0.5900000000000001,70327868,0,46000000,2000
119,176169,118,548,91,29000,414,39,29461,7000,0.6599999999999999,39778599,0,50000000,2000
107,69197,63,216,91,29000,165,159,29743,7000,0.64,18636537,0,32000000,1995
133,24145,44,93,277,25000,14000,8000,48482,7000,0.71,11030963,2,28000000,1996
88,5116,51,54,6,2000,1000,854,6946,5000,0.5599999999999999,8460990,1,70000000,2013
92,97775,203,211,180,211,135,75,488,7000,0.65,23324666,1,52000000,2010
95,31836,78,90,89,963,654,388,2658,7000,0.6799999999999999,37606,0,3500000,2009
97,35848,301,198,91,227,218,106,684,7000,0.63,1768416,0,7000000,2010
143,30230,42,154,65,975,345,320,2223,7000,0.73,82528097,1,6500000,1995
98,709,25,34,71,22000,1000,658,24382,139,0.6,295468,1,500000,2001
114,28584,149,232,91,548,298,115,1005,675,0.63,6592103,1,35000000,2002
104,12856,107,291,91,964,931,327,2888,299,0.47,27053815,0,40000000,2001
114,236421,362,515,91,3000,806,423,5095,70000,0.73,58229120,1,90000000,2013
84,22697,50,202,378,925,729,611,3559,7000,0.76,2892582,0,4000000,1996
101,43358,132,228,126,3000,949,586,6292,7000,0.55,82931301,0,60000000,2005
120,6525,32,79,92,1000,886,862,5420,7000,0.67,34074895,6,9000000,1999
89,52509,252,84,14,902,291,215,1980,13000,0.71,3325638,3,2500000,2012
94,69989,252,384,91,1000,683,658,4707,7000,0.54,17544812,0,10000000,2007
159,62756,44,410,50,218,133,72,554,21000,0.8400000000000001,6498000,1,18026148,2015
144,148379,396,622,91,34000,13000,1000,49684,54000,0.73,154985087,6,178000000,2016
131,218711,371,485,176,722,655,460,3229,27000,0.6799999999999999,169076745,6,32500000,2011
91,22773,161,195,287,1000,823,725,4438,7000,0.6599999999999999,17986000,0,1000000,1981
98,90374,129,318,36,13000,2000,900,17582,7000,0.67,57262492,4,24000000,2000
99,75903,146,109,167,655,521,460,2394,7000,0.62,134141530,1,25000000,2014
129,67395,242,564,91,12000,1000,625,14421,7000,0.6,70236496,0,63000000,2006
115,5275,34,30,88,1000,1000,890,4737,508,0.6900000000000001,43490057,6,7500000,1997
105,99035,313,289,91,539,394,288,1411,17000,0.62,50549107,3,60000000,2014
132,22447,89,210,545,919,811,807,4796,7000,0.64,29781453,1,48000000,2001
95,8465,29,65,4,641,168,152,1389,491,0.32,7888703,1,3000000,1987
131,78974,232,141,89,2000,401,372,3479,11000,0.62,28644770,2,30000000,2012
108,6790,70,80,6,54,44,43,194,491,0.76,2047570,3,500000,1999
85,19284,26,66,7,723,706,615,3712,981,0.58,32983713,0,20000000,2002
102,34520,77,146,32,483,147,75,768,7000,0.76,11546543,1,2000000,1994
119,21360,222,110,319,2000,552,179,3279,7000,0.7,4440055,0,8500000,2009
82,5507,65,23,217,10000,969,442,11642,812,0.5599999999999999,30084,3,70000,2014
96,7736,72,100,30,761,412,407,2018,7000,0.64,7292175,3,7000000,1999
141,462669,635,1117,91,26000,21000,19000,92000,118000,0.75,458991599,4,250000000,2015
108,219091,165,592,91,16000,4000,844,23296,12000,0.73,25753840,2,19000000,1996
143,548573,733,2536,91,15000,3000,748,20495,118000,0.72,291021565,0,225000000,2013
106,10413,54,111,22,2000,642,613,4327,579,0.63,13376506,1,40000000,1999
113,2417,10,32,29,890,848,449,2681,7000,0.6,2859955,2,1200000,2013
117,158267,224,559,91,12000,919,845,15371,7000,0.67,81645152,1,54000000,2002
90,13223,130,45,293,16000,14000,808,32405,7000,0.6599999999999999,638476,1,1500000,2011
141,132149,251,316,16000,378,85,78,751,5000,0.79,13753931,0,19000000,2006
94,64682,325,203,655,9000,786,390,10575,7000,0.63,16300302,1,12000000,2011
91,9607,60,174,38,625,464,377,2747,7000,0.74,8108247,0,3300000,2006
107,6782,47,114,956,10000,233,113,10368,860,0.6599999999999999,4741987,1,14000000,1999
92,19699,71,119,23,460,442,162,1315,387,0.48,25590119,0,21150000,2001
100,91151,291,283,308,10000,2000,913,15369,20000,0.54,37652565,2,42000000,2011
104,106820,129,147,42,839,756,613,3627,14000,0.65,82389560,1,17000000,2014
95,22679,75,149,32,826,642,563,3558,773,0.46,82301521,2,32000000,2005
90,31640,127,109,48,973,400,196,1865,791,0.4900000000000001,11802056,1,60000000,2008
113,149019,251,666,129,16000,6000,1000,24106,7000,0.61,70083519,2,180000000,2007
212,35314,40,145,759,2000,925,812,5708,7000,0.6599999999999999,25052000,0,63000000,1994
100,143121,310,279,253,309,229,57,647,10000,0.77,75280058,1,60000000,2009
95,17333,92,153,596,1000,835,697,3300,7000,0.62,16017403,2,5000000,2001
120,48806,118,263,155,23000,984,249,24300,11000,0.73,81593527,1,40000000,2006
128,132423,343,349,2000,854,766,501,2507,15000,0.72,15523168,2,45000000,2010
110,155153,411,524,301,1000,419,412,2239,58000,0.6799999999999999,48056940,0,3000000,2012
87,58906,89,186,47,19000,542,217,20097,7000,0.7,85416609,0,30000000,2004
109,32951,94,44,15,3000,775,350,4257,6000,0.58,23179303,3,20000000,2011
118,120202,75,397,176,18000,11000,308,29748,7000,0.67,66488090,2,48000000,1999
89,12706,52,75,18,7000,2000,2000,13626,7000,0.53,8070311,9,10000000,2004
108,29861,98,132,4,687,312,96,1134,505,0.52,22108977,1,41000000,2003
95,22212,178,142,49,413,98,57,721,7000,0.67,3478,0,1500000,2008
88,74945,111,359,82,869,624,329,2857,7000,0.19,14174654,0,25000000,2008
111,32003,165,65,105,527,86,64,735,7000,0.67,6109075,1,19430000,2009
117,607235,460,2073,91,18000,13000,447,32360,13000,0.77,210592590,0,65000000,2006
113,20539,88,125,91,995,975,949,4039,681,0.5900000000000001,18882880,3,20000000,2007
108,14757,117,51,60,18000,322,168,18739,7000,0.62,1039869,5,15000000,2010
93,20201,66,187,13,15000,460,173,15638,823,0.51,652526,3,40000000,2006
102,125198,258,153,20,107,81,54,362,11000,0.6599999999999999,18600911,6,42000000,2012
99,84620,469,235,91,3000,1000,520,5074,27000,0.6799999999999999,1702277,4,12000000,2013
144,47764,204,219,91,769,726,681,3580,44000,0.74,52822418,0,50000000,2016
118,43084,85,99,97,775,523,437,3197,19000,0.67,26761283,0,26000000,2014
103,29523,133,121,30,963,935,727,3150,7000,0.47,29580087,2,58000000,2009
124,5427,29,51,8,508,270,232,1660,7000,0.55,37672350,1,20000000,1998
126,348861,233,798,218,11000,11000,322,22722,7000,0.65,186336103,2,120000000,2005
136,259492,122,415,91,12000,2000,904,15999,51000,0.74,134006721,1,75000000,1996
95,241,10,5,91,685,665,309,2048,261,0.48,2468,3,300000,2014
100,212167,274,713,35,10000,1000,306,11471,7000,0.7,28637507,1,15000000,2007
127,224013,209,2319,1000,1000,691,653,2601,10000,0.76,57386369,1,52500000,2001
102,50199,146,101,65,1000,613,490,3239,702,0.5700000000000001,32853640,1,40000000,2008
118,7147,8,16,8,106,56,11,182,136,0.6,146072,0,140000000,1998
117,26493,121,159,18000,18000,638,543,20456,7000,0.73,21078145,0,12500000,2002
119,55101,94,201,213,886,276,249,1639,3000,0.6900000000000001,156645693,0,14000000,1987
98,8697,77,122,3,349,347,327,2095,374,0.63,1943649,3,1700000,1999
107,190132,308,801,91,11000,372,167,11623,15000,0.73,3675072,0,26000000,2007
97,1290,40,13,10,102,7,5,118,587,0.73,144431,0,1000000,2006
132,5648,28,50,44,1000,653,241,2004,329,0.67,1508689,2,16000000,1997
127,837759,223,900,883,11000,504,441,12643,17000,0.8800000000000001,290158751,0,18000000,1980
113,106446,228,227,150,531,82,59,764,11000,0.63,104383624,4,155000000,2010
140,520104,359,3286,91,20000,16000,4000,44042,10000,0.76,380262555,4,113000000,2005
141,206776,153,1248,488,10000,834,509,11458,7000,0.6900000000000001,100614858,1,68000000,2001
119,395087,588,1101,91,15000,6000,529,21668,114000,0.78,42335698,8,18000000,2014
102,49349,63,165,91,13000,854,413,15308,7000,0.6900000000000001,38747385,2,25000000,1986
85,2855,47,119,2,1000,539,402,2429,663,0.36,15911333,1,19000000,2000
92,65551,163,441,100,678,635,327,1729,7000,0.5700000000000001,80197993,1,32000000,2006
103,5721,71,20,44,953,849,625,3299,1000,0.4900000000000001,20246959,2,14000000,2010
94,6084,51,120,112,1000,826,428,3085,671,0.7,1744858,1,1000000,2000
115,90,2,1,32,14000,81,29,14133,139,0.6799999999999999,31662,1,12620000,2016
97,19547,45,168,84,899,842,782,2936,7000,0.25,27141959,2,18000000,1999
80,149414,283,841,611,5000,643,576,6229,7000,0.79,84961,4,31000000,2002
109,53977,167,125,93,31000,3000,521,35561,14000,0.71,1357042,1,15000000,2011
86,101287,271,260,365,934,830,522,2714,31000,0.7,4007792,0,750000,2012
93,1721,19,38,91,625,118,78,987,280,0.39,10305534,2,3500000,1998
112,578,14,34,9,860,130,125,1252,588,0.76,173783,0,2500000,2008
101,107817,139,255,221,12000,11000,11000,39269,14000,0.54,133668525,4,80000000,2013
118,81866,168,510,40,2000,702,617,4045,7000,0.73,44983704,0,31000000,2000
146,318955,373,460,150,15000,3000,2000,23227,75000,0.8099999999999999,169705587,2,25000000,2011
112,4767,61,69,83,2000,370,8,2389,186,0.73,3058380,1,100000000,2000
89,149108,114,273,91,227,73,62,485,7000,0.76,92823600,0,16000000,1989
129,261069,157,506,21000,495,294,283,1397,25000,0.78,48265581,1,50000000,1997
98,1351,14,11,102,563,485,360,2628,212,0.61,105943,0,1500000,2015
116,156717,140,357,80,11000,1000,651,14087,7000,0.64,105807520,2,50000000,2003
90,4702,51,23,21,53,30,27,137,7000,0.73,155972,0,1500000,2006
122,17068,50,215,589,848,153,150,1164,7000,0.65,33451479,0,500000,2008
131,381148,575,1106,91,16000,968,919,19166,83000,0.7,101785482,0,190000000,2013
78,143,3,9,6,32,17,17,72,13,0.41,243768,0,30000,2007
88,783,8,12,53,563,288,176,1284,42,0.41,721,2,1000000,2006
101,14147,81,92,13,651,555,499,2698,401,0.5599999999999999,15408822,3,20000000,2003
107,114241,376,258,419,971,236,165,1643,24000,0.64,12026670,2,45000000,2013
92,30396,59,168,406,406,203,194,904,7000,0.62,582024,0,1000000,1997
121,39529,76,142,16000,16000,1000,826,19139,1000,0.67,50007168,0,50000000,1997
103,37681,85,151,27,1000,809,534,4441,7000,0.55,28435406,2,12000000,2006
100,79353,284,121,77,286,52,27,385,23000,0.76,1196752,3,30300000,2011
97,5928,45,49,4,1000,1000,826,5006,243,0.43,31179516,5,12000000,2004
117,435864,447,801,905,553,488,385,2357,36000,0.77,48043505,1,30000000,2010
103,107772,228,398,212,15000,552,248,16249,7000,0.54,40687294,1,35000000,2008
112,71495,153,522,395,13000,595,80,13707,7000,0.71,31252964,1,4000000,2001
97,43867,136,83,31,2000,2000,562,5519,7000,0.63,6923891,4,23000000,2011
77,188785,267,467,13000,40000,16000,973,60683,7000,0.74,53337608,1,40000000,2005
86,575,22,6,15,2,664,429,2,801,0.75,111300,0,225000,2012
84,17328,96,237,119,989,982,918,4660,673,0.55,17411331,3,15000000,1998
153,322395,167,1171,91,13000,12000,537,26029,11000,0.6599999999999999,201573391,0,140000000,1998
96,2280,21,14,15,433,396,357,1929,448,0.5900000000000001,5005,2,3000000,2009
115,116681,180,320,64,2000,899,664,4811,11000,0.71,143151473,0,60000000,2008
91,103022,163,269,77,1000,311,208,1804,7000,0.63,128200012,1,75000000,2005
41,296,7,4,91,55,664,429,55,89,0.6900000000000001,4074023,0,5000000,2010
101,30083,69,140,11000,1000,612,2,1614,7000,0.6799999999999999,9714482,0,20000000,1996
106,17436,118,71,43,1000,506,460,2495,7000,0.6799999999999999,7486906,0,27000000,2007
80,12241,189,112,129,375,44,26,460,7000,0.71,856942,1,200000,2008
129,81298,283,341,335,15000,467,64,15595,39000,0.6900000000000001,31836745,1,40000000,2011
113,73068,152,419,323,1000,977,835,4660,7000,0.6799999999999999,69304264,0,48000000,1999
110,36491,70,231,16,2000,710,692,5320,509,0.41,97360069,0,75000000,1999
125,159931,246,281,189,1000,847,839,5081,22000,0.63,44665963,2,58000000,2013
99,19194,47,160,8,798,472,78,1430,7000,0.71,104257,2,2200000,1999
119,101834,180,628,719,833,624,423,2356,7000,0.5700000000000001,73209340,0,95000000,2000
104,179500,158,378,681,584,227,159,1235,7000,0.6,62494975,5,85000000,2006
108,61417,135,339,99,672,174,172,1460,941,0.55,40048332,1,85000000,2002
126,149966,285,835,729,912,306,284,2170,7000,0.75,71502303,0,12000000,2004
115,4687,53,83,91,1000,436,360,1964,290,0.6599999999999999,38168022,0,3000000,2000
117,57674,178,126,763,16000,543,523,17847,11000,0.65,12276810,0,26000000,2015
88,160281,134,427,104,628,575,318,2726,16000,0.78,83400000,0,3500000,1980
92,189413,109,306,13000,925,692,217,1953,15000,0.75,73326666,3,15000000,1988
83,8560,45,205,119,885,816,633,2907,797,0.43,7001720,2,12000000,2008
94,11202,122,123,187,1000,887,427,3690,750,0.6799999999999999,1247453,0,2800000,2005
126,126907,81,235,80,668,641,225,2004,7000,0.72,90800000,0,8000000,1984
121,150308,152,498,529,541,399,163,1323,18000,0.73,71309760,1,25000000,2000
93,157051,229,261,166,971,329,281,2043,29000,0.67,54724272,0,12000000,2012
80,18254,56,307,11,911,521,499,3058,1000,0.33,40363530,2,16000000,2002
129,364948,245,2121,91,309,269,233,1062,7000,0.67,139259759,0,150000000,2003
87,3407,52,48,9,818,636,503,2164,309,0.51,37566230,1,17000000,2003
133,580999,283,2110,219,15000,933,701,17040,33000,0.8099999999999999,727883,1,4500000,2001
116,12366,81,151,52,624,385,102,1209,507,0.7,1980338,2,5000000,1998
83,1231,56,10,5,413,197,98,843,932,0.5700000000000001,1521,0,1500000,2012
93,60572,40,144,10,789,744,405,2986,7000,0.63,68208190,1,65000000,1999
93,5612,27,38,69,522,231,69,955,842,0.46,10097096,2,4000000,2001
170,15448,61,174,25,329,134,55,775,15000,0.5599999999999999,59696176,1,22000000,2014
93,13815,25,46,70,692,585,442,3128,446,0.2,5694308,0,7000000,2007
107,6069,54,33,188,11000,641,631,13904,7000,0.64,42019483,0,36000000,2014
195,557489,608,1187,1000,21000,4000,3000,30426,95000,0.72,408992272,3,200000000,2013
128,157519,197,683,150,766,536,244,2037,2000,0.64,126930660,2,135000000,1999
114,194489,209,192,91,27000,18000,1000,46944,12000,0.73,5694401,4,18000000,2008
98,4288,65,74,85,265,194,186,901,7000,0.5700000000000001,7369373,1,2000000,1986
102,104066,265,207,82,622,591,537,2488,15000,0.5700000000000001,34350553,4,68000000,2012
110,80556,140,184,65,3000,427,149,4089,7000,0.6599999999999999,24848292,1,20000000,2008
110,138190,284,405,763,15000,1000,222,16691,30000,0.61,83503161,1,75000000,2011
94,140780,193,376,87,866,794,280,2124,7000,0.63,39687528,1,24000000,2007
87,34711,152,468,165,1000,431,383,2452,7000,0.5,47860214,0,15000000,2006
103,34597,116,194,84,12000,10000,664,23864,7000,0.6,37035515,1,43000000,2000
115,74351,84,233,209,569,69,41,714,62000,0.16,73000942,1,13000000,2011
101,782437,162,1420,194,1000,816,602,3858,35000,0.86,6712241,2,7500000,1998
109,47498,233,212,453,1000,206,120,1458,10000,0.5700000000000001,10499968,3,35000000,2014
116,58450,172,842,53,27000,1000,906,31224,7000,0.64,43119879,0,60000000,2002
102,60516,210,147,192,346,41,31,500,7000,0.67,13214030,3,20000000,2008
93,28629,119,113,19,15000,13000,619,30134,7000,0.4900000000000001,3749061,3,20000000,2012
101,17997,47,140,91,854,643,158,1860,812,0.4400000000000001,38590500,1,50000000,1994
109,25558,123,221,29,779,240,91,1297,7000,0.61,10965209,2,30000000,2001
150,323207,366,1439,91,894,581,464,3218,7000,0.6,402076689,0,200000000,2009
89,54101,228,210,77,490,298,159,1367,15000,0.58,47553512,0,50000000,2014
108,50197,93,265,91,14000,433,88,14574,7000,0.74,3049135,2,5000000,1994
134,405973,289,1055,91,20000,505,346,20952,7000,0.75,214948780,4,110000000,2003
142,182802,75,363,14000,49000,8000,5000,64259,13000,0.67,119654900,1,70000000,1991
158,283418,367,1055,776,1000,468,310,2144,13000,0.58,166112167,0,200000000,2009
114,42987,83,201,9,623,472,466,2484,7000,0.65,30050028,1,17000000,1989
107,6221,74,87,7,745,631,442,2125,500,0.7,1282084,1,2500000,1999
123,104564,138,587,541,12000,638,173,12970,7000,0.65,36283504,1,40000000,1999
108,4124,104,29,30,474,403,281,2029,916,0.5900000000000001,453079,4,7000000,2010
133,283563,419,312,152,22000,18000,11000,53094,27000,0.76,75605492,1,50000000,2011
123,182661,276,681,160,12000,701,402,14017,7000,0.52,115802596,1,110000000,2007
105,14325,112,90,2,805,306,69,1185,7000,0.67,63260,0,14000000,2006
96,665575,408,704,91,1000,848,262,2635,27000,0.8300000000000001,292979556,1,175000000,2009
107,171418,351,619,190,2000,1000,520,4243,17000,0.64,52000688,0,40000000,2010
124,75973,141,409,159,288,249,240,1006,7000,0.75,30012990,1,25000000,1998
139,189923,109,318,488,10000,743,597,12182,7000,0.73,153620822,0,50000000,1996
87,15617,63,180,13,15000,4000,869,22485,7000,0.58,11560259,1,22000000,2001
101,4057,25,90,9,973,872,201,2306,250,0.51,978908,0,2400000,2006
95,6095,46,76,15,1000,786,461,3845,1000,0.62,20998709,0,15000000,2006
122,93548,412,307,91,14000,13000,816,28933,23000,0.72,17750583,0,30000000,2015
94,4377,45,85,24,834,625,545,2662,309,0.58,2800000,3,4000000,1999
122,22369,158,100,108,220,186,111,583,21000,0.6599999999999999,33071558,6,10000000,2015
81,42892,63,154,406,13000,2000,616,17035,7000,0.6799999999999999,63071133,0,12000000,1996
126,215255,153,610,13000,920,811,390,2899,7000,0.7,162831698,0,80000000,1992
108,56338,160,215,123,26000,14000,690,41359,4000,0.65,15483540,4,14000000,2009
113,28951,71,257,179,119,14,11,167,7000,0.8,5595428,0,2900000,1998
104,85688,336,339,59,972,407,202,2071,23000,0.65,27689474,0,5000000,2013
101,15814,50,68,17,900,246,218,1634,503,0.54,14095303,1,25000000,1996
128,127503,120,261,17000,22000,1000,387,24006,7000,0.73,79100000,0,35000000,1991
100,34258,234,178,64,11000,7000,329,19420,7000,0.63,63536011,2,30000000,2012
105,103737,343,322,91,2000,520,502,4671,56000,0.7,201148159,1,95000000,2015
99,72324,61,134,78,11000,509,325,12619,3000,0.74,106593296,1,7500000,1989
103,92364,285,244,65,2000,971,908,6807,15000,0.65,71519230,0,9000000,2014
126,37635,160,165,44,627,12,9,653,7000,0.73,5701643,0,20000000,2007
98,71183,55,183,11000,816,695,624,3617,7000,0.74,61400000,1,15000000,1983
114,81444,165,192,71,154,131,55,428,955,0.62,60470220,2,50000000,2003
98,16372,81,121,4,2000,1000,677,4843,311,0.61,10544143,2,20000000,1999
105,130272,185,209,189,49000,3000,1000,54039,2000,0.5900000000000001,177243721,2,150000000,2009
86,11233,77,32,90,962,925,635,3715,7000,0.54,9402410,1,14000000,2012
104,2256,29,79,37,574,573,501,1983,130,0.65,144583,0,800000,1999
103,3665,19,39,261,722,280,145,1201,247,0.6799999999999999,1100000,0,5000000,1992
102,7314,79,55,117,393,21,17,446,7000,0.8300000000000001,1430185,0,2000000,2007
110,6555,97,82,22,434,95,48,645,7000,0.61,56129,1,1100000,2010
111,285623,155,497,473,26000,9000,82,35084,7000,0.7,106126012,6,60000000,2003
129,223127,261,420,102,768,734,624,3389,38000,0.77,255950375,0,29000000,2009
100,7984,25,42,15,694,558,388,2486,833,0.5900000000000001,26539321,1,13000000,1996
110,168172,265,380,88,13000,12000,11000,44798,7000,0.65,130313314,1,80000000,2008
107,75347,203,176,91,13000,642,574,14483,7000,0.5599999999999999,44867349,2,37000000,2010
99,6705,43,53,13,419,254,159,975,167,0.6599999999999999,302204,3,3000000,1997
96,60494,36,132,197,580,336,115,1275,16000,0.67,39514713,0,28000000,1993
111,473887,318,626,663,1000,1000,954,4764,10000,0.8,206435493,0,150000000,2007
84,94172,101,179,50,979,886,692,3382,7000,0.5900000000000001,140015224,0,133000000,1999
109,258078,297,911,91,957,163,145,1757,23000,0.82,13782838,0,15000000,1982
107,1427,25,12,91,941,754,745,3099,88,0.6,141853,2,12000000,1997
86,25332,158,307,41,956,316,155,1862,7000,0.5900000000000001,19472057,0,3000000,1986
96,4303,86,35,24,646,441,374,1780,7000,0.71,28876924,0,20000000,2016
98,136048,233,700,406,860,523,406,2609,7000,0.72,32774834,5,30000000,2004
91,9785,53,26,10,716,537,436,2700,233,0.45,8104069,3,20000000,2007
104,4102,62,89,23,752,631,591,3133,53,0.4400000000000001,6712451,0,90000000,2001
121,11747,50,99,55,1000,1000,918,3125,561,0.64,2221994,1,35000000,1997
104,40654,148,97,16,1000,700,584,3356,7000,0.53,37481242,0,35000000,2010
92,191998,239,323,655,24000,829,88,25092,7000,0.76,24792061,0,6500000,2005
106,8427,96,88,61,907,807,649,3462,1000,0.64,32645546,5,14000000,2005
104,8603,79,115,11,11000,813,194,12250,430,0.71,3287435,2,4500000,2001
111,735784,354,2105,16000,926,890,640,3983,13000,0.8099999999999999,70098138,0,30000000,2003
111,30210,112,214,64,778,635,380,2205,7000,0.71,11905519,0,200000000,2005
140,35565,123,247,23,11000,779,579,12634,2000,0.6599999999999999,13082288,1,60000000,2006
102,156225,206,502,235,956,845,520,2998,7000,0.6799999999999999,62318875,1,50000000,2006
85,4617,51,93,91,945,774,209,2282,614,0.63,265107,1,1500000,2000
96,125016,543,789,201,394,150,58,673,70000,0.65,54239856,0,17000000,2013
